|,||,||__rssi1,||__rssi2,||__rssi3,||__x1,||__x2,||__x3,||__y1,||__y2,||__y3
,1550114079035,-96,-63,-90,11,33,29,29,14.2,33.5
,1550114132884,-101,-69,-95,11,33,29,29,14.2,33.5
,1550114338006,-97,-66,-89,11,33,29,29,14.2,33.5
,1550114340243,-95,-60,-88,11,33,29,29,14.2,33.5
,1550114466971,-94,-62,-93,11,33,29,29,14.2,33.5
,1550114469211,-95,-63,-96,11,33,29,29,14.2,33.5
,1550114550388,-98,-58,-93,11,33,29,29,14.2,33.5
,1550114779806,-100,-70,-94,11,33,29,29,14.2,33.5
,1550115177709,-96,-61,-92,11,33,29,29,14.2,33.5
,1550115326493,-95,-63,-89,11,33,29,29,14.2,33.5
,1550115443022,-95,-62,-95,11,33,29,29,14.2,33.5
,1550115460993,-95,-64,-93,11,33,29,29,14.2,33.5
,1550115476708,-97,-64,-98,11,33,29,29,14.2,33.5
,1550115701373,-96,-64,-94,11,33,29,29,14.2,33.5
,1550115760034,-96,-64,-94,11,33,29,29,14.2,33.5
,1550115803155,-96,-77,-95,11,33,29,29,14.2,33.5
,1550115805396,-90,-76,-91,11,33,29,29,14.2,33.5
,1550115818816,-92,-67,-97,11,33,29,29,14.2,33.5
,1550115832289,-92,-66,-93,11,33,29,29,14.2,33.5
,1550115834546,-90,-67,-96,11,33,29,29,14.2,33.5
,1550115841298,-91,-67,-95,11,33,29,29,14.2,33.5
,1550115848050,-93,-67,-93,11,33,29,29,14.2,33.5
,1550115861490,-97,-69,-94,11,33,29,29,14.2,33.5
,1550115863713,-89,-67,-91,11,33,29,29,14.2,33.5
,1550115865953,-95,-70,-95,11,33,29,29,14.2,33.5
,1550115881615,-93,-65,-93,11,33,29,29,14.2,33.5
,1550115908478,-95,-88,-96,11,33,29,29,14.2,33.5
,1550115910717,-93,-73,-93,11,33,29,29,14.2,33.5
,1550115924171,-97,-68,-89,11,33,29,29,14.2,33.5
,1550115926411,-95,-66,-94,11,33,29,29,14.2,33.5
,1550115937624,-94,-70,-98,11,33,29,29,14.2,33.5
,1550115939864,-94,-71,-95,11,33,29,29,14.2,33.5
,1550116145454,-97,-69,-98,11,33,29,29,14.2,33.5
,1550116418763,-96,-67,-96,11,33,29,29,14.2,33.5
,1550116587602,-97,-71,-97,11,33,29,29,14.2,33.5
,1550116621159,-95,-67,-97,11,33,29,29,14.2,33.5
,1550116772564,-97,-66,-96,11,33,29,29,14.2,33.5
,1550117187392,-95,-65,-93,11,33,29,29,14.2,33.5
,1550117220990,-96,-67,-97,11,33,29,29,14.2,33.5
,1550117250110,-94,-70,-95,11,33,29,29,14.2,33.5
,1550117263535,-97,-68,-96,11,33,29,29,14.2,33.5
,1550117265792,-98,-65,-94,11,33,29,29,14.2,33.5
,1550117277027,-93,-75,-95,11,33,29,29,14.2,33.5
,1550117281508,-91,-70,-94,11,33,29,29,14.2,33.5
,1550117292709,-93,-73,-92,11,33,29,29,14.2,33.5
,1550117308388,-94,-71,-96,11,33,29,29,14.2,33.5
,1550117310612,-93,-74,-95,11,33,29,29,14.2,33.5
,1550117395552,-93,-70,-94,11,33,29,29,14.2,33.5
,1550117449194,-94,-73,-95,11,33,29,29,14.2,33.5
,1550117462617,-94,-78,-93,11,33,29,29,14.2,33.5
,1550117818861,-98,-77,-95,11,33,29,29,14.2,33.5
,1550118847136,-97,-82,-95,11,33,29,29,14.2,33.5
,1550119354053,-100,-87,-95,11,33,29,29,14.2,33.5
,1550119476469,-96,-79,-94,11,33,29,29,14.2,33.5
,1550119477594,-95,-75,-95,11,33,29,29,14.2,33.5
,1550119478706,-97,-73,-94,11,33,29,29,14.2,33.5
,1550119492146,-97,-93,-92,11,33,29,29,14.2,33.5
,1550119845552,-95,-51,-97,11,33,29,29,14.2,33.5
,1550119865768,-99,-67,-94,11,33,29,29,14.2,33.5
,1550119898214,-96,-65,-96,11,33,29,29,14.2,33.5
,1550119935958,-95,-67,-97,11,33,29,29,14.2,33.5
,1550120300329,-95,-75,-94,11,33,29,29,14.2,33.5
traindata2,1550120687092,-97,-74,-95,11,33,29,29,14.2,33.5
,1550120767567,-99,-85,-95,11,33,29,29,14.2,33.5
,1550120988606,-98,-70,-97,11,33,29,29,14.2,33.5
,1550121030096,-94,-75,-92,11,33,29,29,14.2,33.5
,1550121044679,-96,-74,-97,11,33,29,29,14.2,33.5
,1550121116383,-97,-78,-97,11,33,29,29,14.2,33.5
,1550121123084,-98,-72,-94,11,33,29,29,14.2,33.5
,1550121127580,-100,-81,-95,11,33,29,29,14.2,33.5
,1550121268373,-96,-69,-92,11,33,29,29,14.2,33.5
,1550121336695,-96,-72,-93,11,33,29,29,14.2,33.5
,1550121428022,-96,-76,-94,11,33,29,29,14.2,33.5
,1550121452591,-95,-75,-99,11,33,29,29,14.2,33.5
,1550121500331,-95,-70,-97,11,33,29,29,14.2,33.5
,1550121533887,-92,-75,-95,11,33,29,29,14.2,33.5
,1550121775574,-98,-78,-96,11,33,29,29,14.2,33.5
,1551063100554,-98,-72,-91,11,33,29,29,14.2,33.5
,1551063147629,-95,-83,-92,11,33,29,29,14.2,33.5
,1551063150998,-94,-86,-91,11,33,29,29,14.2,33.5
,1551063194601,-97,-78,-93,11,33,29,29,14.2,33.5
,1551063252902,-95,-78,-94,11,33,29,29,14.2,33.5
,1551063255126,-96,-78,-93,11,33,29,29,14.2,33.5
,1551063282086,-90,-81,-92,11,33,29,29,14.2,33.5
,1551063379626,-90,-71,-93,11,33,29,29,14.2,33.5
,1551063386327,-96,-92,-92,11,33,29,29,14.2,33.5
,1551063388566,-92,-77,-93,11,33,29,29,14.2,33.5
,1551063389694,-93,-79,-91,11,33,29,29,14.2,33.5
,1551063390806,-95,-78,-91,11,33,29,29,14.2,33.5
,1551063394141,-91,-67,-93,11,33,29,29,14.2,33.5
,1551063406453,-90,-77,-92,11,33,29,29,14.2,33.5
,1551063417585,-94,-74,-92,11,33,29,29,14.2,33.5
,1551063418713,-93,-75,-91,11,33,29,29,14.2,33.5
,1551063668107,-93,-76,-97,11,33,29,29,14.2,33.5
,1551063956429,-96,-83,-94,11,33,29,29,14.2,33.5
,1551064171400,-99,-75,-96,11,33,29,29,14.2,33.5
,1551064466370,-97,-84,-95,11,33,29,29,14.2,33.5
,1551064508849,-94,-85,-91,11,33,29,29,14.2,33.5
,1551064522302,-98,-74,-94,11,33,29,29,14.2,33.5
,1551064524525,-97,-73,-97,11,33,29,29,14.2,33.5
,1551064555740,-97,-75,-95,11,33,29,29,14.2,33.5
,1551064675652,-99,-74,-94,11,33,29,29,14.2,33.5
,1551064705887,-97,-77,-98,11,33,29,29,14.2,33.5
,1551064761780,-98,-78,-93,11,33,29,29,14.2,33.5
,1551064807757,-96,-72,-93,11,33,29,29,14.2,33.5
,1551064852529,-98,-86,-94,11,33,29,29,14.2,33.5
,1551064854766,-99,-83,-96,11,33,29,29,14.2,33.5
,1551064886129,-94,-91,-94,11,33,29,29,14.2,33.5
,1551064893924,-97,-77,-100,11,33,29,29,14.2,33.5
,1551065008692,-93,-59,-96,11,33,29,29,14.2,33.5
,1551065009820,-91,-61,-95,11,33,29,29,14.2,33.5
,1551065010933,-92,-61,-97,11,33,29,29,14.2,33.5
,1551065022068,-93,-62,-94,11,33,29,29,14.2,33.5
,1551065025399,-95,-62,-96,11,33,29,29,14.2,33.5
,1551065039999,-93,-61,-99,11,33,29,29,14.2,33.5
,1551065041128,-91,-61,-94,11,33,29,29,14.2,33.5
,1551065068006,-97,-64,-97,11,33,29,29,14.2,33.5
,1551065070263,-94,-64,-93,11,33,29,29,14.2,33.5
,1551065082589,-94,-63,-91,11,33,29,29,14.2,33.5
,1551065098333,-95,-67,-94,11,33,29,29,14.2,33.5
,1551065112800,-93,-65,-93,11,33,29,29,14.2,33.5
,1551065116133,-93,-64,-94,11,33,29,29,14.2,33.5
,1551065128407,-95,-63,-94,11,33,29,29,14.2,33.5
,1551065141793,-91,-69,-92,11,33,29,29,14.2,33.5
,1551065144049,-93,-65,-93,11,33,29,29,14.2,33.5
,1551065146288,-94,-66,-93,11,33,29,29,14.2,33.5
,1551065190667,-92,-76,-96,11,33,29,29,14.2,33.5
,1551065202993,-95,-73,-94,11,33,29,29,14.2,33.5
,1551065236619,-93,-77,-94,11,33,29,29,14.2,33.5
,1551065428554,-92,-75,-93,11,33,29,29,14.2,33.5
,1551065429666,-96,-76,-94,11,33,29,29,14.2,33.5
,1551065430778,-95,-75,-94,11,33,29,29,14.2,33.5
,1551065465408,-98,-67,-94,11,33,29,29,14.2,33.5
,1551065495726,-100,-69,-95,11,33,29,29,14.2,33.5
,1551065506872,-94,-70,-91,11,33,29,29,14.2,33.5
,1551065508000,-95,-71,-90,11,33,29,29,14.2,33.5
,1551065593047,-98,-72,-99,11,33,29,29,14.2,33.5
,1551065625542,-94,-70,-96,11,33,29,29,14.2,33.5
,1551065667107,-92,-68,-94,11,33,29,29,14.2,33.5
,1551065672679,-94,-70,-93,11,33,29,29,14.2,33.5
,1551065682764,-89,-64,-99,11,33,29,29,14.2,33.5
,1551065684989,-90,-69,-97,11,33,29,29,14.2,33.5
,1551065805920,-94,-72,-92,11,33,29,29,14.2,33.5
,1551065818199,-93,-65,-96,11,33,29,29,14.2,33.5
,1551065831573,-94,-74,-92,11,33,29,29,14.2,33.5
,1551065861846,-91,-73,-93,11,33,29,29,14.2,33.5
,1551065870788,-96,-72,-90,11,33,29,29,14.2,33.5
,1551065886498,-92,-67,-93,11,33,29,29,14.2,33.5
,1551065896584,-97,-74,-97,11,33,29,29,14.2,33.5
,1551065951628,-95,-67,-91,11,33,29,29,14.2,33.5
,1551066015363,-91,-66,-97,11,33,29,29,14.2,33.5
,1551066027686,-95,-63,-93,11,33,29,29,14.2,33.5
,1551066042300,-95,-72,-95,11,33,29,29,14.2,33.5
,1551066045733,-98,-69,-95,11,33,29,29,14.2,33.5
,1551066131908,-96,-67,-91,11,33,29,29,14.2,33.5
,1551066133020,-93,-65,-92,11,33,29,29,14.2,33.5
,1551066135243,-96,-71,-92,11,33,29,29,14.2,33.5
,1551066149810,-97,-77,-90,11,33,29,29,14.2,33.5
,1551070953664,-95,-64,-96,11,33,29,29,14.2,33.5
,1551071041293,-96,-68,-95,11,33,29,29,14.2,33.5
,1551071054716,-95,-75,-98,11,33,29,29,14.2,33.5
,1551071055824,-93,-69,-94,11,33,29,29,14.2,33.5
,1551071056934,-94,-73,-97,11,33,29,29,14.2,33.5
,1551071061412,-94,-75,-95,11,33,29,29,14.2,33.5
,1551071067002,-95,-71,-95,11,33,29,29,14.2,33.5
,1551071152866,-95,-78,-98,11,33,29,29,14.2,33.5
,1551071153976,-95,-73,-93,11,33,29,29,14.2,33.5
,1551071156215,-94,-70,-96,11,33,29,29,14.2,33.5
,1551071157344,-93,-82,-96,11,33,29,29,14.2,33.5
,1551071243416,-95,-67,-92,11,33,29,29,14.2,33.5
,1551071244544,-93,-66,-93,11,33,29,29,14.2,33.5
,1551071246784,-94,-67,-92,11,33,29,29,14.2,33.5
,1551071294836,-95,-66,-95,11,33,29,29,14.2,33.5
